Order ID,Customer ID,Order Date,Product ID,Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost
ID-2012-55359,HP-4815,2012-03-28,FUR-TA-10003164,Furniture,"Bevis Wood Table, Rectangular",1859.13,5,0.30,-26.67,182.88
ES-2013-2860574,EC-4050,2013-02-27,TEC-CO-10002962,Technology,"Sharp Wireless Fax, Color",1429.44,4,0.00,471.6,182.84
IT-2012-1191900,BF-1005,2012-06-15,FUR-BO-10004630,Furniture,"Ikea Library with Doors, Mobile",987.96,3,0.10,-54.96,182.79
RS-2014-8080,SC-10050,2014-06-23,OFF-ROG-10002294,Office Supplies,"Rogers File Cart, Single Width",1136.64,8,0.00,181.68,182.73
IN-2014-44152,DM-3345,2014-08-06,OFF-AP-10003917,Office Supplies,"KitchenAid Stove, Silver",1141.8,2,0.00,479.52,182.61
IN-2012-32805,CD-2280,2012-12-19,OFF-AP-10002675,Office Supplies,"Cuisinart Refrigerator, Black",2973.06,6,0.00,445.86,182.54
SF-2013-9460,BP-1095,2013-02-27,TEC-HP -10003345,Technology,"HP Fax and Copier, High-Speed",1026.54,6,0.00,400.32,182.38
ES-2014-4107155,TC-11475,2014-12-29,OFF-AP-10000802,Office Supplies,"Hoover Microwave, White",1104.41,4,0.10,208.61,182.2
ES-2012-5450436,DW-3540,2012-01-12,TEC-CO-10001191,Technology,"Sharp Wireless Fax, High-Speed",903.01,3,0.15,-42.53,182.15
ES-2014-3860822,BE-1455,2014-11-27,TEC-AC-10003403,Technology,"Enermax Router, USB",775.62,3,0.00,139.59,182.04
ES-2012-5808020,AH-195,2012-02-14,FUR-BO-10004660,Furniture,"Sauder Library with Doors, Metal",1393.52,4,0.10,356,181.95
IN-2014-70493,DO-3645,2014-10-23,FUR-BO-10000208,Furniture,"Bush Stackable Bookrack, Mobile",617.55,5,0.00,172.8,181.87
ES-2014-3206195,CA-2055,2014-03-25,FUR-BO-10003541,Furniture,"Bush Classic Bookcase, Metal",2060.7,5,0.00,700.5,181.65
ID-2014-36473,LP-7080,2014-10-24,FUR-BO-10002277,Furniture,"Bush Floating Shelf Set, Mobile",646.5,4,0.07,-13.98,181.61
IN-2011-75890,BN-1515,2011-02-15,FUR-BO-10004852,Furniture,"Sauder Classic Bookcase, Traditional",1743.96,4,0.00,645.24,181.61
IN-2014-79544,NK-8490,2014-11-07,TEC-CO-10000660,Technology,"Brother Fax and Copier, Laser",890.43,5,0.07,114.78,181.55
IN-2012-39777,AR-510,2012-06-30,FUR-CH-10000660,Furniture,"Novimex Executive Leather Armchair, Adjustable",1229.9,3,0.10,286.97,181.49
IN-2014-32406,VM-11835,2014-11-26,FUR-BO-10000087,Furniture,"Dania Classic Bookcase, Mobile",2066.4,5,0.00,103.2,181.45
IN-2011-72502,TH-11115,2011-07-11,TEC-PH-10001699,Technology,"Samsung Smart Phone, Full Size",1274.88,2,0.00,216.72,181.42
ES-2014-3179581,AB-165,2014-07-14,TEC-PH-10002935,Technology,"Samsung Smart Phone, VoIP",1717.85,3,0.10,-133.63,181.15
MX-2012-143196,LB-6735,2012-10-01,FUR-BO-10000891,Furniture,"Ikea Classic Bookcase, Pine",1321.92,6,0.20,33,181.12
IN-2014-11231,GA-4515,2014-12-16,FUR-BO-10000676,Furniture,"Bush Stackable Bookrack, Pine",630.15,5,0.00,31.5,181.05
CA-2012-124107,DJ-3630,2012-09-10,TEC-AC-10002049,Technology,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.00,111.59,181.01
CA-2011-139192,LT-6765,2011-05-27,TEC-PH-10000486,Technology,Plantronics HL10 Handset Lifter,1113.5,12,0.20,125.27,180.89
LY-2013-9800,SG-10080,2013-08-23,FUR-IKE-10001312,Furniture,"Ikea Classic Bookcase, Traditional",2470.5,6,0.00,938.7,180.89
IN-2011-27968,TB-11175,2011-08-09,OFF-AP-10002793,Office Supplies,"KitchenAid Stove, Black",2363.76,5,0.17,227.76,180.82
MX-2014-117352,AP-915,2014-04-02,TEC-PH-10002774,Technology,"Nokia Smart Phone, with Caller ID",2981.58,7,0.00,1192.52,180.53
MX-2012-112144,ON-8715,2012-05-25,FUR-BO-10000502,Furniture,"Sauder Classic Bookcase, Mobile",1461.7,5,0.00,233.8,180.52
MX-2013-140186,SB-10290,2013-08-15,FUR-BO-10003499,Furniture,"Ikea Library with Doors, Pine",1167.17,6,0.20,-204.31,180.5
MX-2013-161781,AJ-795,2013-08-03,FUR-BO-10002992,Furniture,"Dania Library with Doors, Traditional",966.4,4,0.00,115.92,180.38
ID-2014-44124,TP-11565,2014-10-29,FUR-CH-10000994,Furniture,"Harbour Creations Rocking Chair, Black",528.01,5,0.27,-72.44,180.33
US-2013-143448,ML-8040,2013-11-12,FUR-CH-10003379,Furniture,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0.00,356.23,180.31
MX-2012-142174,LC-6870,2012-12-26,FUR-TA-10003319,Furniture,"Barricks Coffee Table, with Bottom Storage",1125.6,7,0.20,379.82,180.27
MX-2013-141278,AB-105,2013-04-11,OFF-AP-10002932,Office Supplies,"Breville Refrigerator, White",1034.94,3,0.00,248.34,180.01
MX-2014-163958,AW-840,2014-05-09,TEC-CO-10002493,Technology,"Hewlett Personal Copier, Color",775.57,8,0.00,83.89,180.01
CA-2011-148383,JO-5280,2011-12-27,OFF-BI-10003650,Office Supplies,GBC DocuBind 300 Electric Binding Machine,946.76,6,0.70,-694.29,179.87
ES-2014-2591706,ME-7320,2014-09-22,OFF-AR-10004825,Office Supplies,"BIC Canvas, Fluorescent",439.68,8,0.00,153.84,179.84
CA-2011-132451,SW-10455,2011-09-26,FUR-CH-10000454,Furniture,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.55,3,0.20,73.19,179.73
IT-2014-1242945,LP-7095,2014-10-13,TEC-MA-10002316,Technology,"Konica Printer, Durable",1138.83,5,0.15,187.53,179.69
ES-2014-5579300,DW-3195,2014-09-09,TEC-CO-10002284,Technology,"Hewlett Copy Machine, Color",676.03,3,0.15,151.06,179.62
IN-2011-59685,SC-10770,2011-04-08,FUR-BO-10001934,Furniture,"Bush Library with Doors, Metal",1455.12,4,0.00,116.4,179.62
IN-2014-51607,HE-4800,2014-11-19,FUR-BO-10001501,Furniture,"Bush Classic Bookcase, Metal",2060.7,5,0.00,886.05,179.5
CA-2012-131338,DL-3495,2012-09-08,OFF-BI-10000545,Office Supplies,GBC Ibimaster 500 Manual ProClick Binding System,1217.57,2,0.20,456.59,179.39
IN-2011-26064,EJ-4155,2011-06-24,TEC-PH-10001751,Technology,"Samsung Smart Phone, Cordless",1591.11,3,0.17,364.23,179.38
ES-2011-5158390,JH-6180,2011-11-01,FUR-CH-10004255,Furniture,"SAFCO Executive Leather Armchair, Red",1384.29,3,0.00,13.77,178.98
CA-2011-153913,DK-3150,2011-12-16,FUR-CH-10000988,Furniture,Hon Olson Stacker Stools,1013.83,9,0.20,101.38,178.96
IN-2013-38685,XP-11865,2013-05-15,TEC-PH-10000896,Technology,"Cisco Signal Booster, VoIP",1215.36,8,0.00,413.04,178.88
MX-2013-158624,KT-6480,2013-07-22,FUR-CH-10003941,Furniture,"Novimex Executive Leather Armchair, Adjustable",1822.08,6,0.00,400.8,178.77
ID-2013-37383,MB-8085,2013-01-01,TEC-CO-10002379,Technology,"Canon Copy Machine, Digital",1649.21,7,0.10,36.62,178.71
ES-2011-5444769,AR-345,2011-06-06,FUR-TA-10004680,Furniture,"Lesro Wood Table, Fully Assembled",1266.03,3,0.10,323.46,178.63
MX-2014-133473,BD-1320,2014-08-11,TEC-CO-10001919,Technology,"Brother Fax Machine, Color",1703.15,8,0.00,713.23,178.62
SF-2014-5680,DP-3165,2014-04-28,FUR-SAF-10002180,Furniture,"SAFCO Executive Leather Armchair, Red",1845.72,4,0.00,18.36,178.56
SF-2013-6330,KD-6495,2013-11-13,TEC-NOK-10001283,Technology,"Nokia Smart Phone, Full Size",637.35,1,0.00,70.08,178.49
ES-2014-5705147,CK-2595,2014-07-30,TEC-PH-10004823,Technology,"Nokia Smart Phone, Full Size",2671.45,7,0.40,133.39,178.48
CA-2013-163167,SB-10170,2013-11-29,OFF-ST-10004459,Office Supplies,Tennsco Single-Tier Lockers,1126.02,3,0.00,56.3,178.38
MX-2013-121748,JJ-5760,2013-09-20,TEC-CO-10000137,Technology,"Canon Wireless Fax, Color",1264.47,5,0.00,301.47,178.37
IR-2013-2680,GH-4485,2013-01-11,TEC-CAN-10001437,Technology,"Canon Wireless Fax, Laser",3029.28,8,0.00,1484.16,178.35
MX-2011-148635,DB-3555,2011-08-18,TEC-CO-10000534,Technology,"Sharp Copy Machine, Color",1121.67,7,0.00,20.15,178.32
TU-2014-3780,LB-6795,2014-03-15,TEC-CIS-10002259,Technology,"Cisco Smart Phone, Cordless",521.18,2,0.60,-260.62,178.3
MX-2011-101518,KT-6465,2011-07-10,OFF-ST-10004597,Office Supplies,"Eldon File Cart, Industrial",511.56,6,0.00,168.72,178.21
IN-2012-29459,GA-4725,2012-10-25,FUR-BO-10002031,Furniture,"Sauder Classic Bookcase, Pine",2186.7,5,0.00,481.05,178.04
IN-2014-85760,DK-3090,2014-11-13,FUR-CH-10003948,Furniture,"Harbour Creations Swivel Stool, Set of Two",1458.96,8,0.00,495.84,177.92
IN-2012-76142,SS-10590,2012-11-20,FUR-CH-10000258,Furniture,"Office Star Steel Folding Chair, Red",641.97,7,0.00,38.43,177.72
CA-2014-121559,SD-10485,2014-02-06,FUR-CH-10003746,Furniture,Hon 4070 Series Pagoda Round Back Stacking Chairs,1925.88,6,0.00,539.25,177.72
CA-2011-140816,TS-21085,2011-12-20,TEC-AC-10001539,Technology,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.94,7,0.20,89.59,177.54
CA-2013-109722,RA-9945,2013-06-12,OFF-ST-10000060,Office Supplies,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,9,0.00,70.18,177.4
ID-2012-82393,JO-5145,2012-04-20,FUR-CH-10004199,Furniture,"SAFCO Executive Leather Armchair, Adjustable",556.7,2,0.40,-306.22,177.36
ID-2012-14500,LW-7215,2012-10-11,TEC-PH-10004664,Technology,"Nokia Smart Phone, with Caller ID",2300.08,4,0.10,408.88,177.32
CA-2013-127698,RB-9645,2013-02-12,TEC-PH-10003811,Technology,Jabra Supreme Plus Driver Edition Headset,863.93,9,0.20,86.39,177.24
CA-2012-126697,MV-7485,2012-09-21,TEC-PH-10002922,Technology,ShoreTel ShorePhone IP 230 VoIP phone,946.34,7,0.20,118.29,177.2
MX-2012-148404,BW-1200,2012-01-25,OFF-ST-10004381,Office Supplies,"Smead Lockers, Industrial",795.6,6,0.00,190.92,177.15
US-2013-121013,CC-2610,2013-06-09,FUR-TA-10003238,Furniture,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3,0.00,314.06,177.12
IN-2013-19267,BD-1560,2013-11-22,TEC-CO-10000972,Technology,"Sharp Fax and Copier, Digital",757.08,5,0.10,302.73,177.07
CA-2014-100111,CS-2505,2014-09-21,FUR-CH-10004086,Furniture,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.13,11,0.10,609.72,177.06
MX-2012-133424,VT-11700,2012-04-04,TEC-CO-10000266,Technology,"Canon Copy Machine, Color",701.47,4,0.00,300.75,177.04
MX-2011-115609,MC-7845,2011-04-06,TEC-AC-10002760,Technology,"Memorex Memory Card, Erganomic",467.04,7,0.00,0,176.88
IN-2014-75736,KH-6690,2014-05-27,TEC-PH-10002806,Technology,"Apple Audio Dock, VoIP",1953.67,13,0.10,282.13,176.85
CA-2014-152912,VS-11820,2014-10-11,TEC-AC-10004666,Technology,Maxell iVDR EX 500GB Cartridge,826.62,3,0.00,355.45,176.78
IN-2013-74567,NF-8475,2013-08-22,FUR-BO-10001073,Furniture,"Safco Classic Bookcase, Metal",875.22,2,0.00,166.26,176.63
US-2014-167920,TB-11190,2014-10-12,TEC-CO-10001046,Technology,Canon Imageclass D680 Copier / Fax,1399.98,2,0.00,629.99,176.63
PL-2013-2260,TS-11205,2013-01-20,OFF-CUI-10002022,Office Supplies,"Cuisinart Refrigerator, Black",991.02,2,0.00,416.22,176.54
MX-2014-150000,TD-10995,2014-09-15,TEC-PH-10002306,Technology,"Motorola Smart Phone, Full Size",858.64,2,0.00,171.72,176.47
KE-2012-4830,EB-3750,2012-03-28,OFF-HAM-10000983,Office Supplies,"Hamilton Beach Refrigerator, White",996.54,2,0.00,318.84,176.43
IN-2011-86103,AH-690,2011-05-14,FUR-CH-10001559,Furniture,"SAFCO Executive Leather Armchair, Black",1836,4,0.00,238.68,176.37
MX-2011-155299,TB-11280,2011-12-23,FUR-CH-10000777,Furniture,"Harbour Creations Executive Leather Armchair, Adjustable",753.89,3,0.20,103.61,176.21
ES-2013-2386093,AM-705,2013-01-08,TEC-MA-10000559,Technology,"Epson Card Printer, Red",1002.6,6,0.00,451.08,176.19
US-2011-144204,BD-1620,2011-06-20,TEC-PH-10002904,Technology,"Samsung Smart Phone, Full Size",764.93,3,0.40,-306.01,176.18
ES-2012-1481252,KF-6285,2012-01-10,TEC-CO-10000967,Technology,"HP Fax Machine, Laser",1199.76,4,0.00,479.88,176.12
IT-2011-4812190,BE-1335,2011-02-06,FUR-CH-10001429,Furniture,"SAFCO Executive Leather Armchair, Adjustable",1252.58,3,0.10,-41.8,176.06
CA-2011-131002,HA-4905,2011-07-09,FUR-FU-10004665,Furniture,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0.00,213.69,176.04
IR-2014-2890,ND-8370,2014-12-19,TEC-HEW-10001074,Technology,"Hewlett Fax Machine, Color",1285.44,4,0.00,449.88,176.01
MX-2012-124611,AA-645,2012-03-09,FUR-TA-10000486,Furniture,"Barricks Wood Table, Adjustable Height",2076.48,6,0.00,996.6,175.99
IN-2011-78312,CC-2430,2011-08-17,FUR-CH-10000430,Furniture,"SAFCO Swivel Stool, Red",755.73,5,0.10,243.48,175.98
ES-2014-5625908,PL-8925,2014-12-09,TEC-MA-10001009,Technology,"Panasonic Inkjet, Red",927.72,3,0.00,259.74,175.94
US-2013-130855,SO-10335,2013-08-01,TEC-MA-10002080,Technology,"Epson Printer, Durable",525.48,3,0.00,120.84,175.74
ES-2013-4653224,AY-555,2013-12-26,TEC-PH-10000160,Technology,"Motorola Smart Phone, with Caller ID",2194.84,4,0.15,206.56,175.73
ES-2013-4495074,JB-6000,2013-08-03,TEC-MA-10001881,Technology,"Konica Card Printer, Red",861.6,5,0.00,198.15,175.7
IN-2013-33337,SN-10560,2013-06-03,TEC-AC-10004487,Technology,"Memorex Router, Erganomic",1976.56,9,0.10,592.81,175.62
IN-2013-26148,AH-465,2013-09-30,TEC-MA-10001261,Technology,"Konica Printer, Wireless",803.52,3,0.00,369.54,175.48
ID-2013-55401,HW-4935,2013-07-08,TEC-PH-10002652,Technology,"Cisco Smart Phone, Cordless",1954.44,4,0.25,-286.68,175.45
ID-2014-68099,MC-7425,2014-04-02,FUR-CH-10001322,Furniture,"Harbour Creations Executive Leather Armchair, Adjustable",714.15,2,0.25,-28.59,175.43
IT-2014-4273010,BT-1680,2014-09-27,OFF-AP-10000802,Office Supplies,"Hoover Microwave, White",766.95,5,0.50,-352.8,175.41
ES-2014-2818758,MG-7650,2014-09-06,TEC-MA-10001494,Technology,"Okidata Inkjet, Durable",1062.53,4,0.15,-175.03,175.36
CA-2014-100111,CB-2415,2014-09-21,FUR-CH-10001215,Furniture,Global Troy Executive Leather Low-Back Tilter,2254.41,5,0.10,375.74,175.2
MX-2014-131968,CK-2760,2014-06-11,TEC-PH-10001284,Technology,"Apple Smart Phone, Cordless",1272.6,3,0.00,496.26,175.2
CA-2011-131387,AG-330,2011-04-28,TEC-PH-10001459,Technology,Samsung Galaxy Mega 6.3,1679.96,5,0.20,126,175.16
ES-2013-1408046,MK-8160,2013-06-06,TEC-AC-10001486,Technology,"Belkin Flash Drive, Programmable",390.96,9,0.00,38.88,174.89
MX-2013-130582,NC-8625,2013-11-18,FUR-BO-10004340,Furniture,"Safco Classic Bookcase, Mobile",2115.22,9,0.20,-396.68,174.87
MX-2012-164693,MO-7950,2012-05-28,FUR-BO-10001390,Furniture,"Bush Floating Shelf Set, Traditional",570.9,5,0.00,239.7,174.85
MX-2014-127264,HF-4995,2014-09-06,TEC-CO-10003048,Technology,"Hewlett Wireless Fax, Color",1523.47,6,0.00,241.15,174.8
MX-2011-150112,SJ-10215,2011-07-20,TEC-AC-10003955,Technology,"Memorex Router, Erganomic",976.08,6,0.00,448.92,174.68
ES-2014-3229402,AO-810,2014-10-17,FUR-BO-10000311,Furniture,"Safco Floating Shelf Set, Metal",529.74,3,0.10,117.72,174.41
US-2012-115343,RM-9375,2012-09-22,TEC-AC-10003832,Technology,Logitech P710e Mobile Speakerphone,617.98,3,0.20,-7.72,173.92
SF-2013-9730,MM-8055,2013-10-30,TEC-MEM-10002005,Technology,"Memorex Router, Erganomic",976.08,4,0.00,292.8,173.83
ES-2014-3540279,DN-3690,2014-10-28,TEC-CO-10002659,Technology,"Sharp Fax Machine, Color",2970.9,10,0.00,237.6,173.73
MX-2011-147816,EB-3930,2011-05-31,TEC-CO-10003048,Technology,"Hewlett Wireless Fax, Color",761.73,3,0.00,120.57,173.68
MX-2013-157735,NH-8610,2013-08-22,FUR-BO-10002383,Furniture,"Sauder Floating Shelf Set, Pine",522.48,4,0.00,172.4,173.65
ES-2011-2399281,EL-3735,2011-08-06,TEC-PH-10002079,Technology,"Motorola Headset, with Caller ID",956.88,12,0.00,315.72,173.24
IR-2013-5890,PS-8760,2013-11-28,TEC-SAM-10003493,Technology,"Samsung Signal Booster, VoIP",1913.52,14,0.00,650.58,173.19
CA-2012-121720,ST-10530,2012-11-06,FUR-CH-10003312,Furniture,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,1123.92,5,0.20,-182.64,173.17
MX-2014-136154,RH-9510,2014-08-11,TEC-AC-10001410,Technology,"Memorex Memory Card, Bluetooth",409.08,6,0.00,110.4,173.13
CA-2014-166093,BD-1605,2014-08-18,OFF-AP-10001058,Office Supplies,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,0.00,654.76,173.07
IN-2013-82673,SC-10440,2013-10-09,TEC-CO-10002678,Technology,"Brother Wireless Fax, High-Speed",1508.04,4,0.00,437.28,173.02
ES-2013-1838601,CG-2040,2013-02-20,TEC-CO-10003307,Technology,"Hewlett Fax and Copier, Digital",1347.57,7,0.00,444.57,173.01
IN-2014-30005,TG-11310,2014-11-25,TEC-MA-10004421,Technology,"Konica Inkjet, Wireless",1411.02,5,0.10,580.02,173.01
US-2014-163300,FO-4305,2014-09-16,OFF-BI-10004390,Office Supplies,GBC DocuBind 200 Manual Binding Machine,2357.49,7,0.20,884.06,173
MO-2014-6060,CS-1950,2014-11-28,TEC-EPS-10004965,Technology,"Epson Inkjet, Wireless",1849.32,6,0.00,203.4,172.91
ES-2011-5699335,LE-6810,2011-05-08,TEC-PH-10003847,Technology,"Apple Headset, with Caller ID",586.08,8,0.00,87.84,172.82
ES-2013-2548559,DR-2880,2013-11-21,TEC-PH-10004505,Technology,"Nokia Smart Phone, Full Size",1274.7,2,0.00,140.16,172.78
MX-2013-128440,JR-5700,2013-11-28,TEC-CO-10000222,Technology,"Sharp Fax and Copier, Color",791.93,7,0.00,236.41,172.69
ES-2012-5870268,MS-7710,2012-07-17,FUR-CH-10001726,Furniture,"Office Star Steel Folding Chair, Adjustable",508.68,6,0.10,214.74,172.69
IN-2014-85823,PM-8940,2014-06-05,TEC-CO-10003019,Technology,"Brother Fax Machine, High-Speed",1266.96,4,0.00,139.32,172.64
CA-2014-138380,AZ-750,2014-12-22,OFF-ST-10003306,Office Supplies,Letter Size Cart,1000.02,7,0.00,290.01,172.55
ES-2013-4643172,AA-375,2013-10-23,TEC-MA-10003557,Technology,"Panasonic Inkjet, Durable",1123.96,4,0.10,124.84,172.48
ID-2011-56969,FM-4290,2011-02-25,TEC-PH-10004281,Technology,"Samsung Audio Dock, Cordless",1527.12,9,0.00,656.64,172.32
BU-2013-6440,CR-2820,2013-11-11,FUR-SAF-10000085,Furniture,"Safco Library with Doors, Pine",782.28,2,0.00,391.14,172.29
PL-2013-7190,VB-11745,2013-09-14,FUR-DAN-10002314,Furniture,"Dania Stackable Bookrack, Traditional",968.4,8,0.00,406.56,172.29
ID-2014-17475,RH-19600,2014-03-17,OFF-AP-10002326,Office Supplies,"Hamilton Beach Microwave, White",2096.46,9,0.17,-429.39,172.27
IN-2013-26659,KH-6330,2013-07-08,FUR-BO-10004529,Furniture,"Sauder 3-Shelf Cabinet, Pine",840.15,5,0.00,100.8,172.19
UP-2012-8420,ME-7725,2012-02-21,FUR-HON-10001504,Furniture,"Hon Rocking Chair, Black",1025.52,8,0.00,389.52,172.16
MX-2013-103520,FA-4230,2013-08-16,TEC-CO-10003158,Technology,"Sharp Wireless Fax, Laser",1184.03,5,0.00,472.13,172.13
CA-2011-169019,GM-4455,2011-07-26,OFF-BI-10004995,Office Supplies,GBC DocuBind P400 Electric Binding System,2177.58,8,0.80,-3701.89,172.07
ES-2013-5131191,KH-6510,2013-04-25,OFF-ST-10000695,Office Supplies,"Rogers Lockers, Wire Frame",1327.35,7,0.10,221.07,171.99
ID-2013-84066,CD-2790,2013-12-23,FUR-CH-10000005,Furniture,"Office Star Executive Leather Armchair, Adjustable",563.9,2,0.40,-263.2,171.98
ES-2012-5120264,NB-8580,2012-01-13,TEC-MA-10003927,Technology,"StarTech Inkjet, Wireless",1207.08,4,0.00,36.12,171.96
ES-2013-3502187,CS-2250,2013-06-15,TEC-CO-10004042,Technology,"Brother Wireless Fax, Laser",1136.43,3,0.00,420.39,171.89
MO-2012-7840,SP-10920,2012-11-20,TEC-MOT-10003366,Technology,"Motorola Audio Dock, Full Size",698.64,4,0.00,209.52,171.74
CA-2011-126361,TH-11100,2011-04-08,OFF-AP-10003590,Office Supplies,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0.00,305.13,171.65
MX-2013-165071,DC-3285,2013-10-23,OFF-AP-10001041,Office Supplies,"Hoover Stove, White",1888.7,5,0.00,887.6,171.57
IN-2014-77059,CM-2655,2014-03-09,FUR-CH-10002250,Furniture,"Office Star Executive Leather Armchair, Black",2804.58,8,0.25,822.66,171.36
CA-2014-133256,RF-9735,2014-06-27,TEC-PH-10002660,Technology,Nortel Networks T7316 E Nt8 B27,543.92,8,0.00,135.98,171.35
CA-2013-105256,LH-6750,2013-05-21,TEC-PH-10001530,Technology,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.20,85.25,171.31
IN-2011-76163,JM-5265,2011-06-29,TEC-AC-10000053,Technology,"SanDisk Router, USB",1282.8,5,0.00,628.5,171.13
ID-2014-56983,CS-1845,2014-08-16,FUR-CH-10001322,Furniture,"Harbour Creations Executive Leather Armchair, Adjustable",1904.4,4,0.00,418.92,171.05
IN-2011-25259,CS-1860,2011-10-12,TEC-AC-10000639,Technology,"Belkin Router, Bluetooth",776.25,3,0.00,225.09,170.99
ES-2014-3604759,BT-1485,2014-03-04,TEC-MA-10002629,Technology,"Konica Inkjet, Wireless",1599.16,6,0.15,37.48,170.95
RS-2014-1940,KB-6240,2014-05-15,OFF-TEN-10000025,Office Supplies,"Tenex Lockers, Blue",1224.9,6,0.00,318.42,170.85
IN-2014-24384,KB-6600,2014-04-22,FUR-BO-10002819,Furniture,"Ikea Stackable Bookrack, Traditional",858.06,7,0.00,248.64,170.77
IN-2013-39231,LS-7230,2013-06-19,FUR-CH-10000027,Furniture,"SAFCO Executive Leather Armchair, Black",1652.4,4,0.10,55.08,170.7
ES-2013-2966180,MS-7365,2013-05-28,TEC-CO-10003298,Technology,"Hewlett Wireless Fax, Digital",1899.15,5,0.00,227.85,170.66
ES-2014-3942625,BG-1740,2014-07-26,FUR-CH-10003054,Furniture,"Novimex Executive Leather Armchair, Adjustable",2049.84,5,0.10,68.19,170.61
IN-2014-27933,HJ-4875,2014-07-22,FUR-BO-10000668,Furniture,"Sauder Classic Bookcase, Mobile",2039.07,5,0.07,109.62,170.58
MX-2014-106320,LR-6915,2014-12-23,TEC-PH-10001284,Technology,"Apple Smart Phone, Cordless",1272.6,3,0.00,496.26,170.41
IN-2011-12043,JW-6075,2011-08-19,FUR-BO-10003029,Furniture,"Sauder Library with Doors, Traditional",1938.15,5,0.00,135.6,170.38
MX-2013-140186,DJ-3420,2013-08-15,TEC-CO-10003694,Technology,"Brother Wireless Fax, Color",758.98,3,0.00,44.08,170.37
IN-2014-52482,SP-10650,2014-03-03,TEC-CO-10000259,Technology,"Hewlett Ink, Color",900.72,6,0.00,45,170.36
ES-2011-5276461,VM-21835,2011-04-05,FUR-BO-10000279,Furniture,"Dania Classic Bookcase, Pine",1112.7,3,0.10,259.59,170.12
ES-2014-5275437,CM-1815,2014-11-12,TEC-CO-10003800,Technology,"Hewlett Wireless Fax, Color",1144.89,6,0.50,-686.97,170.11
IR-2014-6100,MH-8025,2014-11-06,TEC-MOT-10000554,Technology,"Motorola Smart Phone, Full Size",1287.96,2,0.00,386.34,170.03
MX-2011-147039,RD-9480,2011-12-13,TEC-PH-10002815,Technology,"Samsung Smart Phone, VoIP",2120.8,5,0.00,275.7,169.98
MX-2012-106047,PW-9030,2012-09-10,TEC-AC-10000203,Technology,"SanDisk Router, Bluetooth",1196.3,7,0.00,574.14,169.97
MX-2012-165330,EB-4170,2012-08-01,FUR-BO-10000567,Furniture,"Sauder Classic Bookcase, Traditional",2092.75,9,0.20,52.27,169.93
IN-2013-67098,SM-10950,2013-03-05,TEC-CO-10003448,Technology,"Canon Ink, Laser",1324.35,9,0.00,609.12,169.9
IN-2014-24384,NP-8325,2014-04-22,OFF-AP-10001567,Office Supplies,"Breville Blender, White",454.95,5,0.00,190.95,169.8
IN-2012-57823,MP-8175,2012-05-12,FUR-CH-10002250,Furniture,"Office Star Executive Leather Armchair, Black",1869.72,4,0.00,878.76,169.79
ES-2014-3898009,CM-2160,2014-01-24,OFF-AR-10001720,Office Supplies,"Stanley Canvas, Blue",346.29,7,0.00,55.23,169.71
AG-2012-2220,NP-8700,2012-12-26,TEC-HEW-10002304,Technology,"Hewlett Fax Machine, High-Speed",1908.72,6,0.00,190.8,169.7
IN-2013-63542,BP-1185,2013-01-07,OFF-ST-10004947,Office Supplies,"Fellowes File Cart, Industrial",688.95,5,0.00,55.05,169.69
MX-2011-109169,SW-10755,2011-07-28,FUR-TA-10003929,Furniture,"Hon Computer Table, Fully Assembled",1312.64,5,0.20,377.34,169.68
IT-2013-3779238,AC-450,2013-05-02,OFF-AP-10003259,Office Supplies,"Cuisinart Refrigerator, Silver",993.66,4,0.50,-655.86,169.62
IN-2014-15263,SE-10110,2014-09-29,TEC-CO-10003917,Technology,"HP Fax and Copier, Digital",2415.42,14,0.00,1134.84,169.57
MX-2013-169096,BS-1365,2013-05-29,TEC-CO-10002617,Technology,"Brother Fax Machine, High-Speed",1685.9,8,0.00,706.06,169.51
CA-2013-130946,RM-9750,2013-09-04,OFF-BI-10004995,Office Supplies,GBC DocuBind P400 Electric Binding System,1088.79,4,0.80,-1850.95,169.49
MX-2013-132395,BT-1395,2013-05-06,OFF-AP-10002252,Office Supplies,"Cuisinart Stove, Black",2509.36,7,0.00,426.58,169.4
MX-2013-140319,BP-1155,2013-04-16,OFF-AP-10002998,Office Supplies,"KitchenAid Microwave, Red",1448.16,7,0.00,318.5,169.22
ES-2014-1325616,GT-4635,2014-04-03,TEC-CO-10002284,Technology,"Hewlett Copy Machine, Color",1060.44,4,0.00,360.48,169.2
